,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
1008,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,2950.0,1199.0,0.0,0.0034
1009,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM,1412.0,1.0,177.0,169.0,0.0,0.0004
1010,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,355.0,169.0,0.0,0.0004
1011,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),1270,1.0,1659.0,361.0,0.0,0.0205
1012,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),1059,1.0,961.0,396.0,0.0,0.0104
1013,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),706,1.0,1548.0,564.0,0.0,0.0105
1014,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),353,1.0,2727.0,931.0,0.0,0.0058
1015,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),141,1.0,5703.0,957.0,0.0,0.0128
1016,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),1270,1.0,1371.0,2228.0,0.0,0.0017
1017,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),1059,1.0,10758.0,1816.0,0.0,0.0102
1018,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),706,1.0,12244.0,1736.0,0.0,0.0115
1019,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),353,1.0,11400.0,1700.0,0.0,0.0105
1020,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),141,1.0,9550.0,1714.0,0.0,0.0086
1021,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",1270,1.0,1476.0,810.0,5.0,0.0014
1022,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",1059,1.0,1450.0,810.0,5.0,0.0013
1023,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",706,1.0,1526.0,931.0,8.0,0.0013
1024,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",353,1.0,1564.0,1008.0,10.0,0.0012
1025,10.0,3.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",141,1.0,2829.0,1792.0,14.0,0.002
1026,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*,392522.0,1.0,99860.0,99176.0,0.0,0.364
1027,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,226000.0,99176.0,0.0,0.364
1028,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM,47488.0,1.0,9002.0,9002.0,0.0,0.019
1029,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,10502.0,9002.0,0.0,0.019
1030,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),42739,1.0,20413.0,18750.0,0.0,2.2957
1031,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),35616,1.0,29348.0,26884.0,0.0,4.1658
1032,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),23744,1.0,34913.0,33738.0,0.0,6.4369
1033,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),11872,1.0,39863.0,38688.0,0.0,7.275
1034,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),4748,1.0,125347.0,121024.0,0.0,2.43
1035,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),42739,1.0,228273.0,242692.0,0.0,0.3326
1036,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),35616,1.0,239527.0,256010.0,0.0,0.3234
1037,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),23744,1.0,274945.0,285071.0,0.0,0.3617
1038,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),11872,1.0,358069.0,355102.0,0.0,0.4337
1039,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),4748,1.0,421563.0,422909.0,0.0,0.4728
1040,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",42739,1.0,30983.0,23144.0,6.0,0.0452
1041,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",35616,1.0,29337.0,23144.0,6.0,0.0372
1042,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",23744,1.0,28427.0,24443.0,8.0,0.0344
1043,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",11872,1.0,26463.0,24443.0,8.0,0.0306
1044,10.0,3.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",4748,1.0,32911.0,31815.0,15.0,0.0281
1045,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*,445359.0,1.0,115230.0,115013.0,0.0,0.7244
1046,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,264908.0,115013.0,0.0,0.7244
1047,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM,49515.0,1.0,9124.0,9124.0,0.0,0.0309
1048,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,10624.0,9124.0,0.0,0.0309
1049,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),44563,1.0,29391.0,22592.0,0.0,3.5257
1050,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),37136,1.0,51007.0,40370.0,0.0,5.7533
1051,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),24757,1.0,74722.0,48635.0,0.0,7.1784
1052,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),12378,1.0,70464.0,57247.0,0.0,8.7624
1053,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),4951,1.0,230893.0,202379.0,0.0,2.456
1054,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),44563,1.0,304932.0,308461.0,0.0,0.4503
1055,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),37136,1.0,339780.0,324827.0,0.0,0.4818
1056,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),24757,1.0,408162.0,380810.0,0.0,0.553
1057,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),12378,1.0,497859.0,475177.0,0.0,0.6584
1058,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),4951,1.0,592919.0,562797.0,0.0,0.6885
1059,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",44563,1.0,29393.0,21647.0,6.0,0.0439
1060,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",37136,1.0,27907.0,21647.0,6.0,0.0374
1061,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",24757,1.0,26934.0,22958.0,8.0,0.0316
1062,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",12378,1.0,24849.0,22958.0,8.0,0.0248
1063,10.0,3.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",4951,1.0,30952.0,30097.0,13.0,0.0289
1064,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,A*,64982.0,1.0,12056.0,11591.0,0.0,0.0361
1065,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,25120.0,11591.0,0.0,0.0361
1066,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,MM,13292.0,1.0,1908.0,1575.0,0.0,0.0054
1067,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,3218.0,1575.0,0.0,0.0054
1068,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),11962,1.0,3014.0,1699.0,0.0,0.0481
1069,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),9969,1.0,6688.0,4515.0,0.0,0.3605
1070,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),6646,1.0,11451.0,8360.0,0.0,0.3745
1071,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),3323,1.0,21838.0,16053.0,0.0,0.2614
1072,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),1329,1.0,30189.0,22129.0,0.0,0.1001
1073,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),11962,1.0,16761.0,20787.0,0.0,0.03
1074,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),9969,1.0,19565.0,20651.0,0.0,0.0287
1075,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),6646,1.0,16793.0,18579.0,0.0,0.023
1076,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),3323,1.0,20371.0,19520.0,0.0,0.0255
1077,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),1329,1.0,22293.0,20526.0,0.0,0.0254
1078,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",11962,1.0,10283.0,4985.0,3.0,0.0121
1079,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",9969,1.0,11115.0,6111.0,5.0,0.0136
1080,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",6646,1.0,11191.0,6670.0,6.0,0.0102
1081,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",3323,1.0,11058.0,7015.0,8.0,0.0099
1082,10.0,3.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1329,1.0,16262.0,10367.0,11.0,0.013
1083,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*,102103.0,1.0,19987.0,19533.0,0.0,0.0653
1084,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,42833.0,19533.0,0.0,0.0653
1085,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM,27262.0,1.0,4311.0,3207.0,0.0,0.0108
1086,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,5731.0,3207.0,0.0,0.0108
1087,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),24535,1.0,5912.0,3793.0,0.0,0.0765
1088,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),20446,1.0,4199.0,3053.0,0.0,0.0439
1089,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),13631,1.0,5130.0,1942.0,0.0,0.1205
1090,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),6815,1.0,12961.0,7138.0,0.0,0.7094
1091,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),2726,1.0,23782.0,19856.0,0.0,0.1467
1092,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),24535,1.0,24280.0,36627.0,0.0,0.0443
1093,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),20446,1.0,25701.0,37118.0,0.0,0.0461
1094,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),13631,1.0,30396.0,33340.0,0.0,0.0417
1095,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),6815,1.0,34967.0,36776.0,0.0,0.0456
1096,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),2726,1.0,39696.0,40323.0,0.0,0.0468
1097,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",24535,1.0,10183.0,4411.0,3.0,0.0214
1098,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",20446,1.0,9443.0,4411.0,3.0,0.014
1099,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",13631,1.0,8332.0,4411.0,3.0,0.0112
1100,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",6815,1.0,9170.0,6253.0,6.0,0.0096
1101,10.0,3.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",2726,1.0,13463.0,9909.0,10.0,0.0171
1102,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*,35665.0,1.0,6127.0,5890.0,0.0,0.0162
1103,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,12943.0,5890.0,0.0,0.0162
1104,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM,4921.0,1.0,866.0,866.0,0.0,0.0019
1105,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,1039.0,866.0,0.0,0.0019
1106,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),4428,1.0,11539.0,2844.0,0.0,0.0515
1107,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),3690,1.0,14184.0,2960.0,0.0,0.0583
1108,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),2460,1.0,6593.0,2990.0,0.0,0.0423
1109,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),1230,1.0,7330.0,3229.0,0.0,0.0458
1110,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),492,1.0,16361.0,7457.0,0.0,0.0222
1111,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),4428,1.0,22025.0,9294.0,0.0,0.0261
1112,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),3690,1.0,19451.0,9368.0,0.0,0.0234
1113,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),2460,1.0,17894.0,9438.0,0.0,0.0192
1114,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),1230,1.0,17502.0,9635.0,0.0,0.019
1115,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),492,1.0,13071.0,9716.0,0.0,0.0138
1116,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",4428,1.0,3300.0,2313.0,6.0,0.0049
1117,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",3690,1.0,3186.0,2313.0,6.0,0.0039
1118,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",2460,1.0,3004.0,2313.0,6.0,0.0038
1119,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1230,1.0,2836.0,2313.0,6.0,0.0031
1120,10.0,3.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",492,1.0,4126.0,3365.0,11.0,0.004
1121,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*,361526.0,1.0,88455.0,88027.0,0.0,0.4827
1122,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,197672.0,88027.0,0.0,0.4827
1123,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM,33372.0,1.0,5385.0,5385.0,0.0,0.0143
1124,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,6883.0,5385.0,0.0,0.0143
1125,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),30034,1.0,125166.0,39709.0,0.0,5.9367
1126,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),25029,1.0,76875.0,40034.0,0.0,5.6524
1127,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),16686,1.0,121728.0,45115.0,0.0,6.5768
1128,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),8343,1.0,83894.0,54861.0,0.0,7.2785
1129,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),3337,1.0,262795.0,173715.0,0.0,1.3655
1130,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),30034,1.0,299883.0,223182.0,0.0,0.3293
1131,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),25029,1.0,375273.0,234751.0,0.0,0.4798
1132,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),16686,1.0,367288.0,255519.0,0.0,0.3883
1133,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),8343,1.0,399685.0,311429.0,0.0,0.4828
1134,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),3337,1.0,637620.0,363487.0,0.0,0.8371
1135,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",30034,1.0,26650.0,21351.0,6.0,0.0296
1136,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",25029,1.0,25676.0,21351.0,6.0,0.0265
1137,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",16686,1.0,25479.0,22624.0,8.0,0.0236
1138,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",8343,1.0,24222.0,22624.0,8.0,0.0202
1139,10.0,3.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",3337,1.0,35500.0,34246.0,14.0,0.0261
1140,10.0,3.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,4.0,A*,390924.0,1.0,98495.0,98191.0,0.0,0.4049
1141,10.0,3.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,222561.0,98191.0,0.0,0.4049
1142,10.0,3.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,4.0,MM,48930.0,1.0,8514.0,8514.0,0.0,0.0184
1143,10.0,3.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,10012.0,8514.0,0.0,0.0184
1144,10.0,3.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),44037,1.0,42090.0,25400.0,0.0,1.9458
1145,10.0,3.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),36697,1.0,55017.0,32560.0,0.0,3.3286
