,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
1005,10.0,2.0,53.0, 5 1 4 2 8 7 0 6 3 9, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1146,1.0,2340.0,1688.0,6.0,0.002
1006,10.0,2.0,53.0, 5 1 4 2 8 7 0 6 3 9, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",458,1.0,3556.0,2579.0,11.0,0.0025
1007,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*,4035.0,1.0,592.0,564.0,0.0,0.0012
1008,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,1251.0,564.0,0.0,0.0012
1009,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM,3063.0,1.0,404.0,245.0,0.0,0.0009
1010,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,566.0,245.0,0.0,0.0009
1011,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),2756,1.0,10615.0,362.0,0.0,0.0147
1012,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),2297,1.0,23459.0,297.0,0.0,0.0314
1013,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),1531,1.0,29588.0,194.0,0.0,0.0393
1014,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),765,1.0,52311.0,32139.0,0.0,0.0679
1015,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),306,1.0,83418.0,37547.0,0.0,0.0969
1016,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),2756,1.0,590.0,1413.0,0.0,0.0014
1017,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),2297,1.0,604.0,1310.0,0.0,0.0013
1018,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),1531,1.0,595.0,1199.0,0.0,0.001
1019,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),765,1.0,639.0,1105.0,0.0,0.0008
1020,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),306,1.0,5146.0,789.0,0.0,0.0047
1021,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",2756,1.0,1347.0,488.0,3.0,0.0017
1022,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",2297,1.0,1282.0,488.0,3.0,0.0015
1023,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1531,1.0,1179.0,488.0,3.0,0.0013
1024,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",765,1.0,1289.0,696.0,6.0,0.0011
1025,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",306,1.0,1348.0,805.0,10.0,0.001
1026,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*,63682.0,1.0,11786.0,11779.0,0.0,0.0258
1027,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,25281.0,11779.0,0.0,0.0258
1028,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM,19750.0,1.0,4365.0,4365.0,0.0,0.0085
1029,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,5692.0,4365.0,0.0,0.0085
1030,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),17775,1.0,4190931.0,3962683.0,0.0,4.9795
1031,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),14812,1.0,6053434.0,5656173.0,0.0,7.3871
1032,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),9875,1.0,6679938.0,5713517.0,0.0,8.1283
1033,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),4937,1.0,6825208.0,6566338.0,0.0,8.3198
1034,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),1975,1.0,8723323.0,8426665.0,0.0,9.9933
1035,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),17775,1.0,14038.0,21531.0,0.0,0.0204
1036,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),14812,1.0,14534.0,21733.0,0.0,0.0195
1037,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),9875,1.0,15526.0,18888.0,0.0,0.019
1038,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),4937,1.0,18772.0,20332.0,0.0,0.0198
1039,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),1975,1.0,21884.0,22695.0,0.0,0.0211
1040,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",17775,1.0,19344.0,11131.0,6.0,0.0182
1041,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",14812,1.0,18517.0,11131.0,6.0,0.0165
1042,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",9875,1.0,18246.0,11676.0,8.0,0.0145
1043,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",4937,1.0,21870.0,13670.0,7.0,0.015
1044,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1975,1.0,35742.0,21672.0,13.0,0.0226
1045,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*,94237.0,1.0,18285.0,18224.0,0.0,0.0412
1046,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,39750.0,18224.0,0.0,0.0412
1047,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM,27468.0,1.0,5700.0,5700.0,0.0,0.0114
1048,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,7109.0,5700.0,0.0,0.0114
1049,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),24721,1.0,7410812.0,7295961.0,0.0,9.0244
1050,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),20601,1.0,12251069.0,11937535.0,0.0,15.3524
1051,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),13734,1.0,12825380.0,12120687.0,0.0,16.0502
1052,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),6867,1.0,14712211.0,14438791.0,0.0,18.4371
1053,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),2746,1.0,18576736.0,18076283.0,0.0,21.9116
1054,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),24721,1.0,22649.0,35305.0,0.0,0.0326
1055,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),20601,1.0,23489.0,35892.0,0.0,0.0315
1056,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),13734,1.0,28824.0,31940.0,0.0,0.0336
1057,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),6867,1.0,34303.0,36272.0,0.0,0.0352
1058,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),2746,1.0,40629.0,41541.0,0.0,0.0393
1059,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",24721,1.0,20863.0,13289.0,6.0,0.0219
1060,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",20601,1.0,19862.0,13289.0,6.0,0.0195
1061,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",13734,1.0,18654.0,13289.0,6.0,0.0162
1062,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",6867,1.0,23289.0,17239.0,9.0,0.0171
1063,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",2746,1.0,27883.0,20764.0,11.0,0.0192
1064,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*,3464.0,1.0,488.0,471.0,0.0,0.0011
1065,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,I-A*,-,1.0,980.0,471.0,0.0,0.0011
1066,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM,3067.0,1.0,407.0,393.0,0.0,0.0009
1067,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,I-MM,-,1.0,920.0,393.0,0.0,0.0009
1068,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.90),2760,1.0,63130.0,48946.0,0.0,0.0842
1069,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.75),2300,1.0,69789.0,55143.0,0.0,0.0926
1070,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.50),1533,1.0,82492.0,66453.0,0.0,0.1065
1071,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.25),766,1.0,69253.0,69252.0,0.0,0.0889
1072,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.10),306,1.0,77022.0,77021.0,0.0,0.094
1073,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.90),2760,1.0,491.0,1530.0,0.0,0.0014
1074,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.75),2300,1.0,477.0,1342.0,0.0,0.0012
1075,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.50),1533,1.0,489.0,1040.0,0.0,0.0009
1076,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.25),766,1.0,500.0,768.0,0.0,0.0007
1077,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.10),306,1.0,681.0,668.0,0.0,0.0007
1078,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.90)",2760,1.0,3330.0,973.0,5.0,0.0029
1079,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.75)",2300,1.0,3265.0,973.0,5.0,0.0027
1080,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1533,1.0,3162.0,973.0,5.0,0.0025
1081,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.25)",766,1.0,4971.0,1566.0,8.0,0.0033
1082,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.10)",306,1.0,10371.0,3077.0,16.0,0.0064
1083,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*,19103.0,1.0,3040.0,3006.0,0.0,0.0067
1084,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,6382.0,3006.0,0.0,0.0067
1085,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM,13415.0,1.0,1918.0,1266.0,0.0,0.0042
1086,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,2951.0,1266.0,0.0,0.0042
1087,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),12073,1.0,29055.0,1710.0,0.0,0.0398
1088,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),10061,1.0,588871.0,561526.0,0.0,0.7545
1089,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),6707,1.0,30983.0,922.0,0.0,0.045
1090,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),3353,1.0,1072634.0,962774.0,0.0,1.3556
1091,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),1341,1.0,1182112.0,1169107.0,0.0,1.4267
1092,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),12073,1.0,3071.0,6967.0,0.0,0.0072
1093,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),10061,1.0,3159.0,6429.0,0.0,0.0065
1094,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),6707,1.0,3283.0,5691.0,0.0,0.0054
1095,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),3353,1.0,3507.0,5244.0,0.0,0.0044
1096,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),1341,1.0,3898.0,4373.0,0.0,0.0042
1097,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",12073,1.0,6041.0,1841.0,3.0,0.0072
1098,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",10061,1.0,6582.0,2694.0,5.0,0.0072
1099,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",6707,1.0,5253.0,1841.0,3.0,0.0052
1100,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",3353,1.0,6021.0,3087.0,6.0,0.005
1101,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1341,1.0,9725.0,4930.0,10.0,0.0067
1102,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*,8546.0,1.0,1278.0,1245.0,0.0,0.0028
1103,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,2700.0,1245.0,0.0,0.0028
1104,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM,1799.0,1.0,371.0,371.0,0.0,0.0007
1105,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,498.0,371.0,0.0,0.0007
1106,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),1619,1.0,49931.0,25831.0,0.0,0.058
1107,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),1349,1.0,44260.0,25982.0,0.0,0.0511
1108,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),899,1.0,186607.0,26867.0,0.0,0.2131
1109,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),449,1.0,258856.0,28386.0,0.0,0.295
1110,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),179,1.0,456288.0,29411.0,0.0,0.5108
1111,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),1619,1.0,1848.0,2307.0,0.0,0.0023
1112,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),1349,1.0,2900.0,2316.0,0.0,0.0031
1113,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),899,1.0,11734.0,1835.0,0.0,0.0109
1114,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),449,1.0,12377.0,1796.0,0.0,0.0112
1115,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),179,1.0,13868.0,1807.0,0.0,0.0127
1116,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",1619,1.0,1973.0,1168.0,6.0,0.0019
1117,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",1349,1.0,1964.0,1213.0,8.0,0.0018
1118,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",899,1.0,1858.0,1168.0,6.0,0.0016
1119,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",449,1.0,2222.0,1340.0,7.0,0.0017
1120,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",179,1.0,4340.0,2329.0,14.0,0.003
1121,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*,93771.0,1.0,18169.0,18118.0,0.0,0.0412
1122,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,39526.0,18118.0,0.0,0.0412
1123,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM,28475.0,1.0,6119.0,6119.0,0.0,0.012
1124,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,7553.0,6119.0,0.0,0.012
1125,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),25627,1.0,7545542.0,7060433.0,0.0,9.1263
1126,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),21356,1.0,13498319.0,13291587.0,0.0,16.6678
1127,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),14237,1.0,18813647.0,13470323.0,0.0,22.9026
1128,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),7118,1.0,27885487.0,15733549.0,0.0,33.541
1129,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),2847,1.0,29374751.0,20359484.0,0.0,35.1433
1130,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),25627,1.0,22655.0,35110.0,0.0,0.033
1131,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),21356,1.0,23371.0,35696.0,0.0,0.0316
1132,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),14237,1.0,27895.0,31749.0,0.0,0.0332
1133,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),7118,1.0,45671.0,36762.0,0.0,0.0464
1134,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),2847,1.0,43562.0,41947.0,0.0,0.0424
1135,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",25627,1.0,22194.0,14241.0,6.0,0.0234
1136,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",21356,1.0,20866.0,14241.0,6.0,0.0204
1137,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",14237,1.0,19605.0,14241.0,6.0,0.0171
1138,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",7118,1.0,24226.0,18156.0,7.0,0.0179
1139,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",2847,1.0,29069.0,22350.0,11.0,0.0202
1140,10.0,2.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,A*,62085.0,1.0,11173.0,11098.0,0.0,0.0246
1141,10.0,2.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,23742.0,11098.0,0.0,0.0246
1142,10.0,2.0,61.0, 6 9 3 0 4 7 1 5 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,MM,17159.0,1.0,3389.0,3389.0,0.0,0.0068
