,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
1236,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",2297,1.0,1282.0,488.0,3.0,0.0015
1237,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1531,1.0,1179.0,488.0,3.0,0.0013
1238,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",765,1.0,1289.0,696.0,6.0,0.0012
1239,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",306,1.0,1348.0,805.0,10.0,0.0011
1240,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,IDMM,-,1.0,3235.0,380.0,0.0,0.0033
1241,10.0,2.0,54.0, 1 6 0 7 5 8 9 4 3 2, 0 1 2 3 4 5 6 7 8 9,4.0,D-MM,-,1.0,628.0,380.0,0.0,0.0033
1242,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*,63682.0,1.0,11786.0,11779.0,0.0,0.0266
1243,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,25281.0,11779.0,0.0,0.0266
1244,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM,19750.0,1.0,4365.0,4365.0,0.0,0.0086
1245,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,5692.0,4365.0,0.0,0.0086
1246,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,IDA*,-,1.0,111220.0,27466.0,0.0,0.0607
1247,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,D-A*,-,1.0,101577.0,27466.0,0.0,0.0607
1248,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),17775,1.0,5060.0,4191.0,0.0,0.2591
1249,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),14812,1.0,5893.0,3821.0,0.0,0.3924
1250,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),9875,1.0,5625.0,3769.0,0.0,0.3729
1251,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),4937,1.0,5203.0,4019.0,0.0,0.416
1252,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),1975,1.0,8498.0,6685.0,0.0,0.1386
1253,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),17775,1.0,14038.0,21531.0,0.0,0.0208
1254,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),14812,1.0,14534.0,21733.0,0.0,0.0201
1255,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),9875,1.0,15526.0,18888.0,0.0,0.0194
1256,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),4937,1.0,18772.0,20332.0,0.0,0.02
1257,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),1975,1.0,21884.0,22695.0,0.0,0.0213
1258,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",17775,1.0,19344.0,11131.0,6.0,0.0182
1259,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",14812,1.0,18517.0,11131.0,6.0,0.0166
1260,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",9875,1.0,18246.0,11676.0,8.0,0.0146
1261,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",4937,1.0,21870.0,13670.0,7.0,0.0152
1262,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1975,1.0,35742.0,21672.0,13.0,0.0228
1263,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,IDMM,-,1.0,78145.0,16617.0,0.0,0.0833
1264,10.0,2.0,55.0, 7 4 2 9 3 1 8 6 0 5, 0 1 2 3 4 5 6 7 8 9,6.0,D-MM,-,1.0,20550.0,16617.0,0.0,0.0833
1265,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*,94237.0,1.0,18285.0,18224.0,0.0,0.0442
1266,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,39750.0,18224.0,0.0,0.0442
1267,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM,27468.0,1.0,5700.0,5700.0,0.0,0.0115
1268,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,7109.0,5700.0,0.0,0.0115
1269,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,IDA*,-,1.0,64753.0,50278.0,0.0,0.0346
1270,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,D-A*,-,1.0,58595.0,50278.0,0.0,0.0346
1271,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),24721,1.0,7091.0,6598.0,0.0,0.5373
1272,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),20601,1.0,7044.0,6069.0,0.0,0.8737
1273,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),13734,1.0,8143.0,6068.0,0.0,0.8814
1274,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),6867,1.0,7309.0,6522.0,0.0,1.0429
1275,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),2746,1.0,12762.0,11249.0,0.0,0.4807
1276,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),24721,1.0,22649.0,35305.0,0.0,0.0333
1277,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),20601,1.0,23489.0,35892.0,0.0,0.0322
1278,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),13734,1.0,28824.0,31940.0,0.0,0.0347
1279,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),6867,1.0,34303.0,36272.0,0.0,0.0356
1280,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),2746,1.0,40629.0,41541.0,0.0,0.0397
1281,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",24721,1.0,20863.0,13289.0,6.0,0.0223
1282,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",20601,1.0,19862.0,13289.0,6.0,0.0198
1283,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",13734,1.0,18654.0,13289.0,6.0,0.0164
1284,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",6867,1.0,23289.0,17239.0,9.0,0.0173
1285,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",2746,1.0,27883.0,20764.0,11.0,0.0193
1286,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,IDMM,-,1.0,48801.0,32618.0,0.0,0.0518
1287,10.0,2.0,56.0, 0 5 3 9 1 6 2 8 7 4, 0 1 2 3 4 5 6 7 8 9,6.0,D-MM,-,1.0,31723.0,32618.0,0.0,0.0518
1288,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*,3464.0,1.0,488.0,471.0,0.0,0.0011
1289,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,I-A*,-,1.0,980.0,471.0,0.0,0.0011
1290,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM,3067.0,1.0,407.0,393.0,0.0,0.001
1291,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,I-MM,-,1.0,920.0,393.0,0.0,0.001
1292,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,IDA*,-,1.0,5155.0,578.0,0.0,0.0029
1293,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,D-A*,-,1.0,4876.0,578.0,0.0,0.0029
1294,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.90),2760,1.0,608.0,483.0,0.0,0.0067
1295,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.75),2300,1.0,658.0,502.0,0.0,0.006
1296,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.50),1533,1.0,723.0,514.0,0.0,0.005
1297,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.25),766,1.0,502.0,501.0,0.0,0.0041
1298,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,MM+IDMM(0.10),306,1.0,783.0,782.0,0.0,0.0025
1299,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.90),2760,1.0,491.0,1530.0,0.0,0.0014
1300,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.75),2300,1.0,477.0,1342.0,0.0,0.0012
1301,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.50),1533,1.0,489.0,1040.0,0.0,0.001
1302,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.25),766,1.0,500.0,768.0,0.0,0.0007
1303,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,A*+IDA*(0.10),306,1.0,681.0,668.0,0.0,0.0007
1304,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.90)",2760,1.0,3330.0,973.0,5.0,0.003
1305,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.75)",2300,1.0,3265.0,973.0,5.0,0.0028
1306,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1533,1.0,3162.0,973.0,5.0,0.0025
1307,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.25)",766,1.0,4971.0,1566.0,8.0,0.0033
1308,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,"MBBDS(k=1,ThreePhase=1)(0.10)",306,1.0,10371.0,3077.0,16.0,0.0064
1309,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,IDMM,-,1.0,8300.0,1049.0,0.0,0.0088
1310,10.0,2.0,57.0, 3 9 2 7 4 8 6 1 0 5, 0 1 2 3 4 5 6 7 8 9,7.0,D-MM,-,1.0,2583.0,1049.0,0.0,0.0088
1311,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*,19103.0,1.0,3040.0,3006.0,0.0,0.0069
1312,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,6382.0,3006.0,0.0,0.0069
1313,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM,13415.0,1.0,1918.0,1266.0,0.0,0.0043
1314,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,2951.0,1266.0,0.0,0.0043
1315,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,IDA*,-,1.0,11987.0,4644.0,0.0,0.0064
1316,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,D-A*,-,1.0,10957.0,4644.0,0.0,0.0064
1317,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),12073,1.0,1733.0,1710.0,0.0,0.0077
1318,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),10061,1.0,1496.0,1473.0,0.0,0.0556
1319,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),6707,1.0,945.0,922.0,0.0,0.0054
1320,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),3353,1.0,1254.0,898.0,0.0,0.067
1321,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),1341,1.0,1490.0,1318.0,0.0,0.0208
1322,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),12073,1.0,3071.0,6967.0,0.0,0.0073
1323,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),10061,1.0,3159.0,6429.0,0.0,0.0065
1324,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),6707,1.0,3283.0,5691.0,0.0,0.0054
1325,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),3353,1.0,3507.0,5244.0,0.0,0.0044
1326,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),1341,1.0,3898.0,4373.0,0.0,0.0042
1327,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",12073,1.0,6041.0,1841.0,3.0,0.0073
1328,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",10061,1.0,6582.0,2694.0,5.0,0.0072
1329,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",6707,1.0,5253.0,1841.0,3.0,0.0052
1330,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",3353,1.0,6021.0,3087.0,6.0,0.005
1331,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1341,1.0,9725.0,4930.0,10.0,0.0067
1332,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,IDMM,-,1.0,9346.0,2855.0,0.0,0.0099
1333,10.0,2.0,58.0, 1 3 9 0 8 6 4 5 7 2, 0 1 2 3 4 5 6 7 8 9,6.0,D-MM,-,1.0,3294.0,2855.0,0.0,0.0099
1334,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*,8546.0,1.0,1278.0,1245.0,0.0,0.0028
1335,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,2700.0,1245.0,0.0,0.0028
1336,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM,1799.0,1.0,371.0,371.0,0.0,0.0007
1337,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,498.0,371.0,0.0,0.0007
1338,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,IDA*,-,1.0,9345.0,1831.0,0.0,0.0049
1339,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,D-A*,-,1.0,8332.0,1831.0,0.0,0.0049
1340,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),1619,1.0,930.0,558.0,0.0,0.0023
1341,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),1349,1.0,714.0,558.0,0.0,0.0018
1342,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),899,1.0,1934.0,560.0,0.0,0.0035
1343,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),449,1.0,2637.0,574.0,0.0,0.0044
1344,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),179,1.0,3354.0,631.0,0.0,0.0048
1345,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),1619,1.0,1848.0,2307.0,0.0,0.0023
1346,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),1349,1.0,2900.0,2316.0,0.0,0.0032
1347,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),899,1.0,11734.0,1835.0,0.0,0.0111
1348,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),449,1.0,12377.0,1796.0,0.0,0.0113
1349,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),179,1.0,13868.0,1807.0,0.0,0.0127
1350,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",1619,1.0,1973.0,1168.0,6.0,0.0019
1351,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",1349,1.0,1964.0,1213.0,8.0,0.0018
1352,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",899,1.0,1858.0,1168.0,6.0,0.0016
1353,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",449,1.0,2222.0,1340.0,7.0,0.0017
1354,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",179,1.0,4340.0,2329.0,14.0,0.003
1355,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,IDMM,-,1.0,5475.0,856.0,0.0,0.0058
1356,10.0,2.0,59.0, 1 9 8 5 4 2 0 6 3 7, 0 1 2 3 4 5 6 7 8 9,5.0,D-MM,-,1.0,2149.0,856.0,0.0,0.0058
1357,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*,93771.0,1.0,18169.0,18118.0,0.0,0.0442
1358,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,39526.0,18118.0,0.0,0.0442
1359,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM,28475.0,1.0,6119.0,6119.0,0.0,0.012
1360,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,7553.0,6119.0,0.0,0.012
1361,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,IDA*,-,1.0,117622.0,51146.0,0.0,0.0624
1362,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,D-A*,-,1.0,106289.0,51146.0,0.0,0.0624
1363,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),25627,1.0,6925.0,5469.0,0.0,0.5494
1364,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),21356,1.0,5234.0,4707.0,0.0,0.9951
1365,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),14237,1.0,13352.0,4616.0,0.0,1.075
1366,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),7118,1.0,19918.0,4897.0,0.0,1.3645
1367,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),2847,1.0,22847.0,7683.0,0.0,0.7765
1368,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),25627,1.0,22655.0,35110.0,0.0,0.0339
1369,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),21356,1.0,23371.0,35696.0,0.0,0.0322
1370,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),14237,1.0,27895.0,31749.0,0.0,0.0345
1371,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),7118,1.0,45671.0,36762.0,0.0,0.0466
1372,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),2847,1.0,43562.0,41947.0,0.0,0.0428
1373,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",25627,1.0,22194.0,14241.0,6.0,0.0237
1374,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",21356,1.0,20866.0,14241.0,6.0,0.0208
1375,10.0,2.0,60.0, 1 6 4 0 8 7 3 9 5 2, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",14237,1.0,19605.0,14241.0,6.0,0.0173
