,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Runtime(seconds)
2702,16.0,3.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),886113,1.0,2226850.0,6.9843
2703,16.0,3.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),354445,1.0,2690413.0,7.2728
2704,16.0,3.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2423799.0,1.0,323113.0,3.2644
2705,16.0,3.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,390300.0,3.2644
2706,16.0,3.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),2423799,1.0,1343886.0,5.0779
2707,16.0,3.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2181419,1.0,1343886.0,4.9333
2708,16.0,3.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),1817849,1.0,1343886.0,4.7033
2709,16.0,3.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1211899,1.0,1343886.0,4.1912
2710,16.0,3.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),605949,1.0,1778231.0,4.7317
2711,16.0,3.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),242379,1.0,2614681.0,6.4818
2712,16.0,3.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,2070297.0,1.0,242270.0,2.6702
2713,16.0,3.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,297424.0,2.6702
2714,16.0,3.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),2070297,1.0,854153.0,3.542
2715,16.0,3.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),1863267,1.0,854153.0,3.4312
2716,16.0,3.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),1552722,1.0,854153.0,3.1299
2717,16.0,3.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),1035148,1.0,947317.0,3.0427
2718,16.0,3.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),517574,1.0,1197122.0,3.1766
2719,16.0,3.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),207029,1.0,1865577.0,4.5739
2720,16.0,3.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2470592.0,1.0,325505.0,3.3495
2721,16.0,3.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,392213.0,3.3495
2722,16.0,3.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),2470592,1.0,1449061.0,5.5514
2723,16.0,3.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2223532,1.0,1449061.0,5.4369
2724,16.0,3.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),1852944,1.0,1449061.0,5.1806
2725,16.0,3.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1235296,1.0,1449061.0,4.7094
2726,16.0,3.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),617648,1.0,1960466.0,5.4046
2727,16.0,3.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),247059,1.0,2791038.0,7.2523
2728,16.0,3.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,8105582.0,1.0,707252.0,10.3667
2729,16.0,3.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1449857.0,10.3667
2730,16.0,3.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),8105582,1.0,8334074.0,32.7979
2731,16.0,3.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),7295023,1.0,8334074.0,31.7343
2732,16.0,3.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),6079186,1.0,8748193.0,31.5096
2733,16.0,3.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),4052791,1.0,8748193.0,30.1543
2734,16.0,3.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),2026395,1.0,12886468.0,37.4043
2735,16.0,3.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),810558,1.0,20980930.0,53.6524
2736,16.0,3.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,43410046.0,1.0,5804594.0,76.7945
2737,16.0,3.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,6739050.0,76.7945
2738,16.0,3.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),43410046,1.0,25041341.0,126.5076
2739,16.0,3.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),39069041,1.0,25041341.0,112.9421
2740,16.0,3.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),32557534,1.0,25041341.0,107.8079
2741,16.0,3.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),21705023,1.0,25041341.0,96.7728
2742,16.0,3.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),10852511,1.0,25041341.0,90.4787
2743,16.0,3.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),4341004,1.0,39304293.0,127.5453
2744,16.0,3.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,4368211.0,1.0,542956.0,6.0291
2745,16.0,3.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,625664.0,6.0291
2746,16.0,3.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(1.00),4368211,1.0,1948987.0,8.5492
2747,16.0,3.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),3931389,1.0,1948987.0,8.2723
2748,16.0,3.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),3276158,1.0,1948987.0,7.611
2749,16.0,3.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),2184105,1.0,1948987.0,6.9137
2750,16.0,3.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),1092052,1.0,1948987.0,6.1449
2751,16.0,3.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),436821,1.0,3030822.0,8.1988
2752,16.0,3.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,9723266.0,1.0,862287.0,12.7377
2753,16.0,3.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1803632.0,12.7377
2754,16.0,3.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),9723266,1.0,8582770.0,34.4997
2755,16.0,3.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),8750939,1.0,8582770.0,34.1099
2756,16.0,3.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),7292449,1.0,9065994.0,33.2932
2757,16.0,3.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),4861633,1.0,9360644.0,32.3444
2758,16.0,3.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),2430816,1.0,15339446.0,45.9251
2759,16.0,3.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),972326,1.0,23598019.0,61.0057
2760,16.0,3.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,17870064.0,1.0,1538306.0,24.2455
2761,16.0,3.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,2496347.0,24.2455
2762,16.0,3.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(1.00),17870064,1.0,10272817.0,48.9982
2763,16.0,3.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),16083057,1.0,10272817.0,45.3905
2764,16.0,3.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),13402548,1.0,10272817.0,42.7854
2765,16.0,3.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),8935032,1.0,10857633.0,41.2859
2766,16.0,3.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),4467516,1.0,11300919.0,38.096
2767,16.0,3.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),1787006,1.0,19638968.0,57.3875
2768,16.0,3.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2526458.0,1.0,324188.0,3.4097
2769,16.0,3.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,390657.0,3.4097
2770,16.0,3.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),2526458,1.0,1407532.0,5.4462
2771,16.0,3.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2273812,1.0,1407532.0,5.2814
2772,16.0,3.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),1894843,1.0,1407532.0,5.0139
2773,16.0,3.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1263229,1.0,1407532.0,4.5001
2774,16.0,3.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),631614,1.0,1725132.0,4.6506
2775,16.0,3.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),252645,1.0,2555475.0,6.4757
2776,16.0,3.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,8045928.0,1.0,692167.0,10.3385
2777,16.0,3.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,1356041.0,10.3385
2778,16.0,3.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),8045928,1.0,7344320.0,28.7185
2779,16.0,3.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),7241335,1.0,7344320.0,27.9761
2780,16.0,3.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),6034446,1.0,7706791.0,27.7935
2781,16.0,3.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),4022964,1.0,7706791.0,26.2918
2782,16.0,3.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),2011482,1.0,11423813.0,32.9494
2783,16.0,3.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),804592,1.0,18212262.0,46.7596
2784,16.0,3.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,4342672.0,1.0,544201.0,5.9753
2785,16.0,3.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,626731.0,5.9753
2786,16.0,3.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(1.00),4342672,1.0,1868217.0,8.2142
2787,16.0,3.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),3908404,1.0,1868217.0,7.9621
2788,16.0,3.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),3257004,1.0,1868217.0,7.4535
2789,16.0,3.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),2171336,1.0,1868217.0,6.6167
2790,16.0,3.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),1085668,1.0,2503700.0,7.4343
2791,16.0,3.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),434267,1.0,2948671.0,7.8749
2792,16.0,3.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2479632.0,1.0,323877.0,3.3053
2793,16.0,3.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,390317.0,3.3053
2794,16.0,3.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),2479632,1.0,1299937.0,5.0883
2795,16.0,3.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),2231668,1.0,1299937.0,4.9292
2796,16.0,3.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),1859724,1.0,1299937.0,4.6652
2797,16.0,3.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),1239816,1.0,1299937.0,4.1251
2798,16.0,3.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),619908,1.0,1707434.0,4.6177
2799,16.0,3.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),247963,1.0,2536244.0,6.3655
2800,16.0,3.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,26656221.0,1.0,2369497.0,36.0488
2801,16.0,3.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,3329270.0,36.0488
2802,16.0,3.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),26656221,1.0,9961275.0,52.5616
2803,16.0,3.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),23990598,1.0,9961275.0,46.5511
2804,16.0,3.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),19992165,1.0,9961275.0,44.8622
2805,16.0,3.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),13328110,1.0,9961275.0,40.6309
2806,16.0,3.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),6664055,1.0,10453453.0,38.3956
2807,16.0,3.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),2665622,1.0,15881236.0,48.294
2808,16.0,3.0,52.0, 4 6 5 7 1 2 3 0 8 10 9 11 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,33675410.0,1.0,4367413.0,55.8617
2809,16.0,3.0,52.0, 4 6 5 7 1 2 3 0 8 10 9 11 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,5215529.0,55.8617
2810,16.0,3.0,52.0, 4 6 5 7 1 2 3 0 8 10 9 11 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),33675410,1.0,20476100.0,100.4134
2811,16.0,3.0,52.0, 4 6 5 7 1 2 3 0 8 10 9 11 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),30307869,1.0,20476100.0,88.5155
2812,16.0,3.0,52.0, 4 6 5 7 1 2 3 0 8 10 9 11 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),25256557,1.0,20476100.0,83.9688
2813,16.0,3.0,52.0, 4 6 5 7 1 2 3 0 8 10 9 11 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),16837705,1.0,20476100.0,77.7378
2814,16.0,3.0,52.0, 4 6 5 7 1 2 3 0 8 10 9 11 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),8418852,1.0,28600677.0,97.1782
2815,16.0,3.0,52.0, 4 6 5 7 1 2 3 0 8 10 9 11 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),3367541,1.0,33219194.0,107.4468
2816,16.0,3.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,627718.0,1.0,50317.0,0.4996
2817,16.0,3.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,102359.0,0.4996
2818,16.0,3.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),627718,1.0,484889.0,1.5065
2819,16.0,3.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),564946,1.0,484889.0,1.4817
2820,16.0,3.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),470788,1.0,509138.0,1.4792
2821,16.0,3.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),313859,1.0,509138.0,1.4199
