,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Runtime(seconds)
120,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,4994.0,0.0118
121,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),22896,1.0,10687.0,0.0249
122,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),19080,1.0,10399.0,0.0228
123,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),12720,1.0,14860.0,0.0267
124,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),6360,1.0,15329.0,0.0243
125,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),2544,1.0,22241.0,0.0326
126,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,6495.0,1.0,786.0,0.0041
127,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,2135.0,0.0041
128,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),5845,1.0,10405.0,0.0198
129,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),4871,1.0,10334.0,0.0191
130,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),3247,1.0,16009.0,0.0279
131,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),1623,1.0,18586.0,0.0315
132,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),649,1.0,67177.0,0.1149
133,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,8713.0,1.0,808.0,0.0047
134,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,2245.0,0.0047
135,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),7841,1.0,11485.0,0.0231
136,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),6534,1.0,11390.0,0.0216
137,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),4356,1.0,11229.0,0.02
138,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),2178,1.0,14946.0,0.0255
139,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),871,1.0,36699.0,0.059
140,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,36424.0,1.0,4492.0,0.0249
141,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,9727.0,0.0249
142,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),32781,1.0,42865.0,0.094
143,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),27318,1.0,42422.0,0.0913
144,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),18212,1.0,63486.0,0.1232
145,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),9106,1.0,78889.0,0.1473
146,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),3642,1.0,253200.0,0.4624
147,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,21336.0,1.0,3365.0,0.0165
148,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8163.0,0.0165
149,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),19202,1.0,34288.0,0.0665
150,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),16002,1.0,54649.0,0.1013
151,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),10668,1.0,54243.0,0.0984
152,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),5334,1.0,83185.0,0.1439
153,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2133,1.0,788559.0,1.3163
154,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,1019021.0,1.0,84170.0,1.059
155,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,257929.0,1.059
156,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),917118,1.0,1382798.0,3.7301
157,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),764265,1.0,1369976.0,3.4854
158,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),509510,1.0,1349077.0,3.0723
159,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),254755,1.0,2180944.0,4.075
160,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),101902,1.0,4551661.0,7.9184
161,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,28778.0,1.0,3727.0,0.02
162,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8592.0,0.02
163,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),25900,1.0,42265.0,0.0904
164,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),21583,1.0,41921.0,0.0863
165,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),14389,1.0,52885.0,0.1007
166,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),7194,1.0,73809.0,0.1332
167,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2877,1.0,270546.0,0.4725
168,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,100101.0,1.0,7770.0,0.0601
169,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,22799.0,0.0601
170,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),90090,1.0,102161.0,0.241
171,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),75075,1.0,100970.0,0.2276
172,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),50050,1.0,99036.0,0.2097
173,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),25025,1.0,150470.0,0.283
174,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),10010,1.0,312616.0,0.5717
175,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,295754.0,1.0,23736.0,0.2124
176,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,64953.0,0.2124
177,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),266178,1.0,269074.0,0.7287
178,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),221815,1.0,265344.0,0.686
179,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),147877,1.0,259483.0,0.5969
180,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),73938,1.0,412669.0,0.7929
181,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),29575,1.0,703183.0,1.2925
182,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,27132.0,1.0,3496.0,0.0183
183,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8266.0,0.0183
184,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),24418,1.0,35536.0,0.0735
185,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),20349,1.0,35221.0,0.0715
186,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),13566,1.0,49949.0,0.095
187,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),6783,1.0,65973.0,0.1184
188,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2713,1.0,245081.0,0.4255
189,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,20173.0,1.0,1490.0,0.0098
190,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,5049.0,0.0098
191,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),18155,1.0,22292.0,0.0435
192,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),15129,1.0,22064.0,0.0415
193,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),10086,1.0,21694.0,0.0392
194,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),5043,1.0,30690.0,0.0505
195,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),2017,1.0,57707.0,0.0922
196,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,28673.0,1.0,3740.0,0.0204
197,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8622.0,0.0204
198,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),25805,1.0,38273.0,0.0833
199,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),21504,1.0,37932.0,0.0815
200,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),14336,1.0,53478.0,0.1063
201,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),7168,1.0,71102.0,0.133
202,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2867,1.0,279135.0,0.5104
203,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,264606.0,1.0,21176.0,0.1844
204,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,58908.0,0.1844
205,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),238145,1.0,241614.0,0.6088
206,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),198454,1.0,238306.0,0.5384
207,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),132303,1.0,233058.0,0.4793
208,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),66151,1.0,362864.0,0.6116
209,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),26460,1.0,625423.0,1.0121
210,16.0,0.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,8789.0,1.0,641.0,0.0041
211,16.0,0.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,1596.0,0.0041
212,16.0,0.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),7910,1.0,5310.0,0.0121
213,16.0,0.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),6591,1.0,5213.0,0.0112
214,16.0,0.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),4394,1.0,5477.0,0.0108
215,16.0,0.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),2197,1.0,5317.0,0.0095
216,16.0,0.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),878,1.0,9507.0,0.0156
217,16.0,0.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,389941.0,1.0,56510.0,0.432
218,16.0,0.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,120440.0,0.432
219,16.0,0.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),350946,1.0,649842.0,1.6836
220,16.0,0.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),292455,1.0,644643.0,1.5678
221,16.0,0.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),194970,1.0,954716.0,2.0177
222,16.0,0.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),97485,1.0,1223123.0,2.4198
223,16.0,0.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),38994,1.0,6198017.0,11.6504
224,16.0,0.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,295380.0,1.0,23608.0,0.2065
225,16.0,0.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,65228.0,0.2065
226,16.0,0.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),265842,1.0,265887.0,0.681
227,16.0,0.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),221535,1.0,262181.0,0.6329
228,16.0,0.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),147690,1.0,256365.0,0.5657
229,16.0,0.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),73845,1.0,404507.0,0.7203
230,16.0,0.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),29538,1.0,694680.0,1.1962
231,16.0,0.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,81316.0,1.0,6201.0,0.0457
232,16.0,0.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,17242.0,0.0457
233,16.0,0.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),73184,1.0,82708.0,0.1665
234,16.0,0.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),60987,1.0,87256.0,0.166
235,16.0,0.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),40658,1.0,85674.0,0.1532
236,16.0,0.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),20329,1.0,98336.0,0.1583
237,16.0,0.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),8131,1.0,155133.0,0.237
238,16.0,0.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,716.0,1.0,55.0,0.0003
239,16.0,0.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,155.0,0.0003
240,16.0,0.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),644,1.0,758.0,0.0014
241,16.0,0.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),537,1.0,751.0,0.0016
242,16.0,0.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),358,1.0,738.0,0.0013
